particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability
3886,0.07393157322823866,0.03773445151226068,0.0,0.0,0.1554,1e-15,1e-06,1200.0,0.0,1,2,,0.0
3887,0.07093253640506794,0.011840156196337322,0.0,0.0,0.15544000000000002,1e-15,1e-06,1200.0,0.0,2,1,,0.0
3888,0.09625712178282772,0.020726497408230404,0.0,0.0,0.15548,1e-15,1e-06,1200.0,0.0,5,2,,0.0
3889,0.09228967382621538,-0.004770982642646659,0.0,0.0,0.15552000000000002,1e-15,1e-06,1200.0,0.0,6,1,,0.0
3890,0.06214752346846797,0.015959453983831907,0.0,0.0,0.15556,1e-15,1e-06,1200.0,0.0,7,2,,0.0
3891,0.06801564846027428,0.029627608536151515,0.0,0.0,0.15560000000000002,1e-15,1e-06,1200.0,0.0,8,1,,0.0
3892,0.08895830178123441,0.011461256893634655,0.0,0.0,0.15564,1e-15,1e-06,1200.0,0.0,9,2,,0.0
3893,0.007098630065389722,0.008513009036027669,0.0,0.0,0.15568,1e-15,1e-06,1200.0,0.0,1,1,,0.0
3894,0.08803559969571571,-0.008677822811993903,0.0,0.0,0.15572000000000003,1e-15,1e-06,1200.0,0.0,2,2,,0.0
3895,0.06895939935160236,0.03435882917854552,0.0,0.0,0.15576,1e-15,1e-06,1200.0,0.0,5,1,,0.0
3896,0.0647584808042145,-0.016542869416074853,0.0,0.0,0.15580000000000002,1e-15,1e-06,1200.0,0.0,6,2,,0.0
3897,0.08083659764199569,-0.002532399406518028,0.0,0.0,0.15584,1e-15,1e-06,1200.0,0.0,7,1,,0.0
3898,0.09561784599980118,-0.01061564973835562,0.0,0.0,0.15588000000000002,1e-15,1e-06,1200.0,0.0,8,2,,0.0
3899,0.08649909152306777,0.05287616264728649,0.0,0.0,0.15592,1e-15,1e-06,1200.0,0.0,9,1,,0.0
3900,0.06679817593516238,0.059082486436864604,0.0,0.0,0.15596000000000002,1e-15,1e-06,1200.0,0.0,1,2,,0.0
3901,0.07465651071182232,-0.03314213594729227,0.0,0.0,0.156,1e-15,1e-06,1200.0,0.0,2,1,,0.0
3902,0.07887410209548046,0.0016362061753048553,0.0,0.0,0.15604,1e-15,1e-06,1200.0,0.0,5,2,,0.0
3903,0.07027332496303945,0.022172431737773297,0.0,0.0,0.15608000000000002,1e-15,1e-06,1200.0,0.0,6,1,,0.0
3904,0.08252888713428505,0.02407500753390749,0.0,0.0,0.15612,1e-15,1e-06,1200.0,0.0,7,2,,0.0
3905,0.09904019644128956,-0.022250610020082825,0.0,0.0,0.15616000000000002,1e-15,1e-06,1200.0,0.0,8,1,,0.0
3906,0.04894345168232739,0.006937163735210655,0.0,0.0,0.1562,1e-15,1e-06,1200.0,0.0,9,2,,0.0
3907,0.08795046355937615,0.01730312769706219,0.0,0.0,0.15624000000000002,1e-15,1e-06,1200.0,0.0,1,1,,0.0
3908,0.04585302204329771,0.022050690506502737,0.0,0.0,0.15628,1e-15,1e-06,1200.0,0.0,2,2,,0.0
3909,0.0661779890805556,0.03965623428949485,0.0,0.0,0.15632000000000001,1e-15,1e-06,1200.0,0.0,5,1,,0.0
3910,0.05615101759043972,0.028584837042447936,0.0,0.0,0.15636,1e-15,1e-06,1200.0,0.0,6,2,,0.0
3911,0.056253135789679456,0.0601993009600591,0.0,0.0,0.1564,1e-15,1e-06,1200.0,0.0,7,1,,0.0
3912,0.09404697150894413,0.0505884081143383,0.0,0.0,0.15644000000000002,1e-15,1e-06,1200.0,0.0,8,2,,0.0
3913,0.025259967507485995,0.003478188686286082,0.0,0.0,0.15648,1e-15,1e-06,1200.0,0.0,9,1,,0.0
3914,0.06530091174499926,0.037307372833090234,0.0,0.0,0.15652000000000002,1e-15,1e-06,1200.0,0.0,1,2,,0.0
3915,0.06251725949689053,-0.02032898918443433,0.0,0.0,0.15656,1e-15,1e-06,1200.0,0.0,2,1,,0.0
3916,0.05835502885043364,0.06045784721819581,0.0,0.0,0.15660000000000002,1e-15,1e-06,1200.0,0.0,5,2,,0.0
3917,0.010993374857560226,0.017107396500213996,0.0,0.0,0.15664,1e-15,1e-06,1200.0,0.0,6,1,,0.0
3918,0.03341293134543199,0.0165762712272249,0.0,0.0,0.15668,1e-15,1e-06,1200.0,0.0,7,2,,0.0
3919,0.0793070444622023,0.042785555241725316,0.0,0.0,0.15672000000000003,1e-15,1e-06,1200.0,0.0,8,1,,0.0
3920,0.098080422447558,0.06328390980642992,0.0,0.0,0.15676,1e-15,1e-06,1200.0,0.0,9,2,,0.0
3921,0.007961749024199135,0.00021214582914487264,0.0,0.0,0.15680000000000002,1e-15,1e-06,1200.0,0.0,1,1,,0.0
3922,0.06607763559405185,0.03953691789830032,0.0,0.0,0.15684,1e-15,1e-06,1200.0,0.0,2,2,,0.0
3923,0.08674678453419872,0.027745388484715784,0.0,0.0,0.15688000000000002,1e-15,1e-06,1200.0,0.0,5,1,,0.0
3924,0.028511644976520402,0.0026371056658208887,0.0,0.0,0.15692,1e-15,1e-06,1200.0,0.0,6,2,,0.0
3925,0.05719021283633991,0.029418251397927416,0.0,0.0,0.15696000000000002,1e-15,1e-06,1200.0,0.0,7,1,,0.0
3926,0.05801231163520383,-0.010952045077460578,0.0,0.0,0.157,1e-15,1e-06,1200.0,0.0,8,2,,0.0
3927,0.0713030335316124,0.05322623220518836,0.0,0.0,0.15704,1e-15,1e-06,1200.0,0.0,9,1,,0.0
3928,0.045206156739779124,0.01636334329086645,0.0,0.0,0.15708000000000003,1e-15,1e-06,1200.0,0.0,1,2,,0.0
3929,0.06013136607075466,0.0052645964715760385,0.0,0.0,0.15712,1e-15,1e-06,1200.0,0.0,2,1,,0.0
3930,0.07531007678507416,0.0024674373355372536,0.0,0.0,0.15716000000000002,1e-15,1e-06,1200.0,0.0,5,2,,0.0
3931,0.08847387005454191,0.057550853316856616,0.0,0.0,0.1572,1e-15,1e-06,1200.0,0.0,6,1,,0.0
3932,0.10121648231795205,-0.03750245905377112,0.0,0.0,0.15724000000000002,1e-15,1e-06,1200.0,0.0,7,2,,0.0
3933,0.08804943642995229,-0.017977847663153274,0.0,0.0,0.15728,1e-15,1e-06,1200.0,0.0,8,1,,0.0
3934,0.08699595171609911,0.022192767853410678,0.0,0.0,0.15732000000000002,1e-15,1e-06,1200.0,0.0,9,2,,0.0
3935,0.06610184757874267,-0.032236201474071885,0.0,0.0,0.15736,1e-15,1e-06,1200.0,0.0,1,1,,0.0
3936,0.012445020866830822,0.02532658680588623,0.0,0.0,0.1574,1e-15,1e-06,1200.0,0.0,2,2,,0.0
3937,0.026709930562044962,0.011108697487369248,0.0,0.0,0.15744000000000002,1e-15,1e-06,1200.0,0.0,5,1,,0.0
3938,0.09937533513581538,0.042157841072912115,0.0,0.0,0.15748,1e-15,1e-06,1200.0,0.0,6,2,,0.0
3939,0.004295073860833167,0.02473325265791051,0.0,0.0,0.15752000000000002,1e-15,1e-06,1200.0,0.0,7,1,,0.0
3940,0.08685972609186417,0.022102233954893465,0.0,0.0,0.15756,1e-15,1e-06,1200.0,0.0,8,2,,0.0
3941,0.07022263440024742,0.041349291413214154,0.0,0.0,0.15760000000000002,1e-15,1e-06,1200.0,0.0,9,1,,0.0
3942,0.012055199269725916,0.0006024842132309628,0.0,0.0,0.15764,1e-15,1e-06,1200.0,0.0,1,2,,0.0
3943,0.03087159514343219,0.019626761503570445,0.0,0.0,0.15768000000000001,1e-15,1e-06,1200.0,0.0,2,1,,0.0
3944,0.05811069204979344,0.0529590971886518,0.0,0.0,0.15772,1e-15,1e-06,1200.0,0.0,5,2,,0.0
3945,0.06380632984049307,0.04667603541859975,0.0,0.0,0.15776,1e-15,1e-06,1200.0,0.0,6,1,,0.0
3946,0.07513340507635956,-0.00974653461847502,0.0,0.0,0.15780000000000002,1e-15,1e-06,1200.0,0.0,7,2,,0.0
3947,0.06493248689556627,0.006288240907007201,0.0,0.0,0.15784,1e-15,1e-06,1200.0,0.0,8,1,,0.0
3948,0.05591966611981781,-0.03700726090512985,0.0,0.0,0.15788000000000002,1e-15,1e-06,1200.0,0.0,9,2,,0.0
3949,0.09977396619219549,0.03451278930711858,0.0,0.0,0.15792,1e-15,1e-06,1200.0,0.0,1,1,,0.0
3950,0.09794386536550617,-0.0031857029595546028,0.0,0.0,0.15796000000000002,1e-15,1e-06,1200.0,0.0,2,2,,0.0
3951,0.038289154175931796,0.005583475673125851,0.0,0.0,0.158,1e-15,1e-06,1200.0,0.0,5,1,,0.0
3952,0.07082411615734871,0.043254399650509597,0.0,0.0,0.15804,1e-15,1e-06,1200.0,0.0,6,2,,0.0
3953,0.0909272256285474,0.04855968135045444,0.0,0.0,0.15808000000000003,1e-15,1e-06,1200.0,0.0,7,1,,0.0
3954,0.078188050984457,0.003389886363179469,0.0,0.0,0.15812,1e-15,1e-06,1200.0,0.0,8,2,,0.0
3955,0.09719519791988973,-0.029007027232615373,0.0,0.0,0.15816000000000002,1e-15,1e-06,1200.0,0.0,9,1,,0.0
3956,0.06295391898294825,-0.01407946402449281,0.0,0.0,0.1582,1e-15,1e-06,1200.0,0.0,1,2,,0.0
3957,0.044618757602443056,0.022090794376132584,0.0,0.0,0.15824000000000002,1e-15,1e-06,1200.0,0.0,2,1,,0.0
3958,0.05554205784951415,2.151752038753608e-05,0.0,0.0,0.15828,1e-15,1e-06,1200.0,0.0,5,2,,0.0
3959,0.033844605916127965,0.0013047933784031242,0.0,0.0,0.15832000000000002,1e-15,1e-06,1200.0,0.0,6,1,,0.0
3960,0.0655594036092405,-0.007159450294963289,0.0,0.0,0.15836,1e-15,1e-06,1200.0,0.0,7,2,,0.0
3961,0.09575561125273489,0.019310121415119397,0.0,0.0,0.1584,1e-15,1e-06,1200.0,0.0,8,1,,0.0
3962,0.044848262604610556,0.020392315717959804,0.0,0.0,0.15844000000000003,1e-15,1e-06,1200.0,0.0,9,2,,0.0
3963,0.06495085710180372,-0.019311097723044686,0.0,0.0,0.15848,1e-15,1e-06,1200.0,0.0,1,1,,0.0
3964,0.0923992355066444,0.05660111936182539,0.0,0.0,0.15852000000000002,1e-15,1e-06,1200.0,0.0,2,2,,0.0
3965,0.09352698968283062,0.0424401524188653,0.0,0.0,0.15856,1e-15,1e-06,1200.0,0.0,5,1,,0.0
3966,0.06575787555955132,-0.023609410837361712,0.0,0.0,0.15860000000000002,1e-15,1e-06,1200.0,0.0,6,2,,0.0
3967,0.06951861024268187,0.06332835919613106,0.0,0.0,0.15864,1e-15,1e-06,1200.0,0.0,7,1,,0.0
3968,0.07628378615061625,0.061784864119311445,0.0,0.0,0.15868000000000002,1e-15,1e-06,1200.0,0.0,8,2,,0.0
3969,0.09175879759666529,0.013858720003680424,0.0,0.0,0.15872,1e-15,1e-06,1200.0,0.0,9,1,,0.0
3970,0.01847264382301905,0.00800552200543958,0.0,0.0,0.15876,1e-15,1e-06,1200.0,0.0,1,2,,0.0
3971,0.06291906014638052,0.05909689856880424,0.0,0.0,0.15880000000000002,1e-15,1e-06,1200.0,0.0,2,1,,0.0
3972,0.0915071436479486,0.026390469420211667,0.0,0.0,0.15884,1e-15,1e-06,1200.0,0.0,5,2,,0.0
3973,0.023593376853161447,0.012291234814614648,0.0,0.0,0.15888000000000002,1e-15,1e-06,1200.0,0.0,6,1,,0.0
3974,0.061922938745146795,-0.03505320877963044,0.0,0.0,0.15892,1e-15,1e-06,1200.0,0.0,7,2,,0.0
3975,0.05591897457120382,-0.017871217756706987,0.0,0.0,0.15896000000000002,1e-15,1e-06,1200.0,0.0,8,1,,0.0
3976,0.05716886923718346,0.0166471729761628,0.0,0.0,0.159,1e-15,1e-06,1200.0,0.0,9,2,,0.0
3977,0.00288044594211426,0.003480624167791366,0.0,0.0,0.15904000000000001,1e-15,1e-06,1200.0,0.0,1,1,,0.0
3978,0.09762962959076822,0.032964882770340126,0.0,0.0,0.15908,1e-15,1e-06,1200.0,0.0,2,2,,0.0
3979,0.05984450514725609,0.054984315946365825,0.0,0.0,0.15912,1e-15,1e-06,1200.0,0.0,5,1,,0.0
3980,0.06204661276299832,0.03514429371425594,0.0,0.0,0.15916000000000002,1e-15,1e-06,1200.0,0.0,6,2,,0.0
3981,0.08870182023864123,-0.0023811951703040586,0.0,0.0,0.1592,1e-15,1e-06,1200.0,0.0,7,1,,0.0
3982,0.0721722505853709,0.0019613624939481735,0.0,0.0,0.15924000000000002,1e-15,1e-06,1200.0,0.0,8,2,,0.0
3983,0.07431598086089476,0.03446039570904153,0.0,0.0,0.15928,1e-15,1e-06,1200.0,0.0,9,1,,0.0
3984,0.034336643809187974,0.011640187565948645,0.0,0.0,0.15932000000000002,1e-15,1e-06,1200.0,0.0,1,2,,0.0
3985,0.049115478287655376,0.014863010685844322,0.0,0.0,0.15936,1e-15,1e-06,1200.0,0.0,2,1,,0.0
3986,0.06962867569335968,0.006093659671074916,0.0,0.0,0.15940000000000001,1e-15,1e-06,1200.0,0.0,5,2,,0.0
3987,0.05095360465544653,0.0013557650967797197,0.0,0.0,0.15944000000000003,1e-15,1e-06,1200.0,0.0,6,1,,0.0
3988,0.03643635424346634,0.005991237890302707,0.0,0.0,0.15948,1e-15,1e-06,1200.0,0.0,7,2,,0.0
3989,0.022687819279487792,0.024372937961477006,0.0,0.0,0.15952000000000002,1e-15,1e-06,1200.0,0.0,8,1,,0.0
3990,0.09834305532249218,0.04891562282225071,0.0,0.0,0.15956,1e-15,1e-06,1200.0,0.0,9,2,,0.0
3991,0.0758716329811193,0.01280471287964921,0.0,0.0,0.15960000000000002,1e-15,1e-06,1200.0,0.0,1,1,,0.0
3992,0.08467068909321308,0.04697242087682347,0.0,0.0,0.15964,1e-15,1e-06,1200.0,0.0,2,2,,0.0
3993,0.09108630569970105,-0.0378451573000403,0.0,0.0,0.15968000000000002,1e-15,1e-06,1200.0,0.0,5,1,,0.0
3994,0.09258415316502727,-0.009189630747039585,0.0,0.0,0.15972,1e-15,1e-06,1200.0,0.0,6,2,,0.0
3995,0.08092809331158189,-0.036477152985699444,0.0,0.0,0.15976,1e-15,1e-06,1200.0,0.0,7,1,,0.0
3996,0.09158481033987317,0.012984100043022329,0.0,0.0,0.15980000000000003,1e-15,1e-06,1200.0,0.0,8,2,,0.0
3997,0.08261309832543971,0.0029185146538062913,0.0,0.0,0.15984,1e-15,1e-06,1200.0,0.0,9,1,,0.0
3998,0.059071044540156874,0.029963171354270707,0.0,0.0,0.15988000000000002,1e-15,1e-06,1200.0,0.0,1,2,,0.0
3999,0.09066394932366846,-0.008094816016265327,0.0,0.0,0.15992,1e-15,1e-06,1200.0,0.0,2,1,,0.0
4000,0.08689893768616379,0.06162165648626422,0.0,0.0,0.15996000000000002,1e-15,1e-06,1200.0,0.0,5,2,,0.0
4001,0.06396930855519732,0.04768255528666466,0.0,0.0,0.16,1e-15,1e-06,1200.0,0.0,6,1,,0.0
4002,0.07021313448106738,-0.009220739523851246,0.0,0.0,0.16004000000000002,1e-15,1e-06,1200.0,0.0,7,2,,0.0
4003,0.06636818788036289,0.04466334693770787,0.0,0.0,0.16008,1e-15,1e-06,1200.0,0.0,8,1,,0.0
4004,0.0463670827682482,0.02527058236737912,0.0,0.0,0.16012,1e-15,1e-06,1200.0,0.0,9,2,,0.0
4005,0.06621755230694425,0.003719239535510999,0.0,0.0,0.16016000000000002,1e-15,1e-06,1200.0,0.0,1,1,,0.0
4006,0.02696696665726228,0.008773588780467441,0.0,0.0,0.1602,1e-15,1e-06,1200.0,0.0,2,2,,0.0
4007,0.08218930375095379,-0.019315995796822673,0.0,0.0,0.16024000000000002,1e-15,1e-06,1200.0,0.0,5,1,,0.0
4008,0.022843783094986046,0.0013834004903932448,0.0,0.0,0.16028,1e-15,1e-06,1200.0,0.0,6,2,,0.0
4009,0.07463899506308827,-0.02377742518787486,0.0,0.0,0.16032000000000002,1e-15,1e-06,1200.0,0.0,7,1,,0.0
4010,0.04401748518215768,0.013493820489697049,0.0,0.0,0.16036,1e-15,1e-06,1200.0,0.0,8,2,,0.0
4011,0.08689444495144671,0.03566607555802498,0.0,0.0,0.16040000000000001,1e-15,1e-06,1200.0,0.0,9,1,,0.0
4012,0.08175000606000879,0.023296782013191967,0.0,0.0,0.16044,1e-15,1e-06,1200.0,0.0,1,2,,0.0
4013,0.002388899440027207,0.003699796341327357,0.0,0.0,0.16048,1e-15,1e-06,1200.0,0.0,2,1,,0.0
4014,0.06130188124996587,-0.00040449608706458965,0.0,0.0,0.16052000000000002,1e-15,1e-06,1200.0,0.0,5,2,,0.0
4015,0.061530670411796835,0.04163543920783894,0.0,0.0,0.16056,1e-15,1e-06,1200.0,0.0,6,1,,0.0
4016,0.037883970885012976,0.004757090176891873,0.0,0.0,0.16060000000000002,1e-15,1e-06,1200.0,0.0,7,2,,0.0
4017,0.03344053759129896,0.0029260732508342283,0.0,0.0,0.16064,1e-15,1e-06,1200.0,0.0,8,1,,0.0
4018,0.07034591412943011,0.0156836218321414,0.0,0.0,0.16068000000000002,1e-15,1e-06,1200.0,0.0,9,2,,0.0
4019,0.08278134080322078,0.00842557607711267,0.0,0.0,0.16072,1e-15,1e-06,1200.0,0.0,1,1,,0.0
4020,0.08249297657032395,0.0323583111525652,0.0,0.0,0.16076000000000001,1e-15,1e-06,1200.0,0.0,2,2,,0.0
4021,0.08618571614152523,0.015028113810731072,0.0,0.0,0.16080000000000003,1e-15,1e-06,1200.0,0.0,5,1,,0.0
4022,0.06956496269405493,-0.003212829774456936,0.0,0.0,0.16084,1e-15,1e-06,1200.0,0.0,6,2,,0.0
4023,0.018179111036140692,0.02298708925487506,0.0,0.0,0.16088000000000002,1e-15,1e-06,1200.0,0.0,7,1,,0.0
4024,0.07528044263538232,0.0437327141794939,0.0,0.0,0.16092,1e-15,1e-06,1200.0,0.0,8,2,,0.0
4025,0.07644897381250106,0.012993522487497324,0.0,0.0,0.16096000000000002,1e-15,1e-06,1200.0,0.0,9,1,,0.0
4026,0.07042769946299991,0.05294002882267702,0.0,0.0,0.161,1e-15,1e-06,1200.0,0.0,1,2,,0.0
4027,0.07233803863785308,0.031613282206731895,0.0,0.0,0.16104000000000002,1e-15,1e-06,1200.0,0.0,2,1,,0.0
4028,0.0650506167999338,0.014046815809048869,0.0,0.0,0.16108,1e-15,1e-06,1200.0,0.0,5,2,,0.0
4029,0.05704066356218353,0.03110575250074265,0.0,0.0,0.16112,1e-15,1e-06,1200.0,0.0,6,1,,0.0
4030,0.058102156449409775,0.04353235001573116,0.0,0.0,0.16116000000000003,1e-15,1e-06,1200.0,0.0,7,2,,0.0
4031,0.0831035423487778,0.024342031914619013,0.0,0.0,0.1612,1e-15,1e-06,1200.0,0.0,8,1,,0.0
4032,0.00525571536802481,0.002696028724972921,0.0,0.0,0.16124000000000002,1e-15,1e-06,1200.0,0.0,9,2,,0.0
4033,0.06228983135151765,-0.02265217773747186,0.0,0.0,0.16128,1e-15,1e-06,1200.0,0.0,1,1,,0.0
4034,0.09800987691205068,0.033912770202311884,0.0,0.0,0.16132000000000002,1e-15,1e-06,1200.0,0.0,2,2,,0.0
4035,0.07120460597797264,-0.03423766733351727,0.0,0.0,0.16136,1e-15,1e-06,1200.0,0.0,5,1,,0.0
4036,0.04892284329533267,0.023754408187912416,0.0,0.0,0.16140000000000002,1e-15,1e-06,1200.0,0.0,6,2,,0.0
4037,0.06259146656297565,0.04050556018677748,0.0,0.0,0.16144,1e-15,1e-06,1200.0,0.0,7,1,,0.0
4038,0.061432638662075316,-0.008135822006886714,0.0,0.0,0.16148,1e-15,1e-06,1200.0,0.0,8,2,,0.0
4039,0.10052245555693932,0.014664119902910888,0.0,0.0,0.16152000000000002,1e-15,1e-06,1200.0,0.0,9,1,,0.0
4040,0.08701035418983442,0.05011470040719846,0.0,0.0,0.16156,1e-15,1e-06,1200.0,0.0,1,2,,0.0
4041,0.037840146140416205,0.016527397472133654,0.0,0.0,0.16160000000000002,1e-15,1e-06,1200.0,0.0,2,1,,0.0
4042,0.05065021533697238,0.020591126361637655,0.0,0.0,0.16164,1e-15,1e-06,1200.0,0.0,5,2,,0.0
4043,0.08107182367440526,0.06130450196726221,0.0,0.0,0.16168000000000002,1e-15,1e-06,1200.0,0.0,6,1,,0.0
4044,0.0012246345609521197,0.023029556083405952,0.0,0.0,0.16172,1e-15,1e-06,1200.0,0.0,7,2,,0.0
4045,0.07080031711872158,0.006947704400962702,0.0,0.0,0.16176000000000001,1e-15,1e-06,1200.0,0.0,8,1,,0.0
4046,0.08938816254459442,0.026280619699931215,0.0,0.0,0.1618,1e-15,1e-06,1200.0,0.0,9,2,,0.0
4047,0.056297441712243164,-0.03422275581628476,0.0,0.0,0.16184,1e-15,1e-06,1200.0,0.0,1,1,,0.0
4048,0.09822099263281367,0.05144801208034898,0.0,0.0,0.16188000000000002,1e-15,1e-06,1200.0,0.0,2,2,,0.0
4049,0.04452218769702325,0.007479076342842605,0.0,0.0,0.16192,1e-15,1e-06,1200.0,0.0,5,1,,0.0
4050,0.07717330960094786,0.042505177873534576,0.0,0.0,0.16196000000000002,1e-15,1e-06,1200.0,0.0,6,2,,0.0
4051,0.08681203229569867,0.045148985830057296,0.0,0.0,0.162,1e-15,1e-06,1200.0,0.0,7,1,,0.0
4052,0.045153020648694475,0.007694343463986338,0.0,0.0,0.16204000000000002,1e-15,1e-06,1200.0,0.0,8,2,,0.0
4053,0.054226610394347174,0.021183057164778016,0.0,0.0,0.16208,1e-15,1e-06,1200.0,0.0,9,1,,0.0
4054,0.02583700561681838,0.004232960831515236,0.0,0.0,0.16212000000000001,1e-15,1e-06,1200.0,0.0,1,2,,0.0
4055,0.09518466408817691,0.006093274977871205,0.0,0.0,0.16216000000000003,1e-15,1e-06,1200.0,0.0,2,1,,0.0
4056,0.08622003322042969,0.01542992678171863,0.0,0.0,0.1622,1e-15,1e-06,1200.0,0.0,5,2,,0.0
4057,0.02058759634107771,0.003980175339943277,0.0,0.0,0.16224000000000002,1e-15,1e-06,1200.0,0.0,6,1,,0.0
4058,0.007242853371000669,0.005810979688848999,0.0,0.0,0.16228,1e-15,1e-06,1200.0,0.0,7,2,,0.0
4059,0.014236006777937793,0.016492590470723198,0.0,0.0,0.16232000000000002,1e-15,1e-06,1200.0,0.0,8,1,,0.0
4060,0.09508980211523806,0.056122404535579505,0.0,0.0,0.16236,1e-15,1e-06,1200.0,0.0,9,2,,0.0
4061,0.039379738889661134,0.010117675216334856,0.0,0.0,0.16240000000000002,1e-15,1e-06,1200.0,0.0,1,1,,0.0
4062,0.03136245349427181,0.00549997327973908,0.0,0.0,0.16244,1e-15,1e-06,1200.0,0.0,2,2,,0.0
4063,0.08949882245189784,-0.002105119009162612,0.0,0.0,0.16248,1e-15,1e-06,1200.0,0.0,5,1,,0.0
4064,0.09157614330342266,-0.02363983705974012,0.0,0.0,0.16252000000000003,1e-15,1e-06,1200.0,0.0,6,2,,0.0
4065,0.061318593071319566,-0.009563964017091184,0.0,0.0,0.16256,1e-15,1e-06,1200.0,0.0,7,1,,0.0
4066,0.06486907395722863,0.05705910762073177,0.0,0.0,0.16260000000000002,1e-15,1e-06,1200.0,0.0,8,2,,0.0
4067,0.04172615304151044,0.007406672363542857,0.0,0.0,0.16264,1e-15,1e-06,1200.0,0.0,9,1,,0.0
4068,0.09484245510484646,0.002972260548166726,0.0,0.0,0.16268000000000002,1e-15,1e-06,1200.0,0.0,1,2,,0.0
4069,0.06500340455738872,-0.007334754049189602,0.0,0.0,0.16272,1e-15,1e-06,1200.0,0.0,2,1,,0.0
4070,0.011959605667446293,0.00793793415396551,0.0,0.0,0.16276000000000002,1e-15,1e-06,1200.0,0.0,5,2,,0.0
4071,0.06948622097911064,-0.013503809130361444,0.0,0.0,0.1628,1e-15,1e-06,1200.0,0.0,6,1,,0.0
4072,0.06977839340350919,0.02071073192032405,0.0,0.0,0.16284,1e-15,1e-06,1200.0,0.0,7,2,,0.0
4073,0.06707561199099969,0.03241551127100001,0.0,0.0,0.16288000000000002,1e-15,1e-06,1200.0,0.0,8,1,,0.0
4074,0.06256922114056651,0.052646097859270505,0.0,0.0,0.16292,1e-15,1e-06,1200.0,0.0,9,2,,0.0
4075,0.07716277546433066,0.002596974441390312,0.0,0.0,0.16296000000000002,1e-15,1e-06,1200.0,0.0,1,1,,0.0
4076,0.06030219810796236,0.03823338046420852,0.0,0.0,0.163,1e-15,1e-06,1200.0,0.0,2,2,,0.0
4077,0.06349684674350166,-0.026456614876100258,0.0,0.0,0.16304000000000002,1e-15,1e-06,1200.0,0.0,5,1,,0.0
4078,0.05919645791416549,0.0020917303995507635,0.0,0.0,0.16308,1e-15,1e-06,1200.0,0.0,6,2,,0.0
4079,0.08171739893283668,0.04400942708291728,0.0,0.0,0.16312000000000001,1e-15,1e-06,1200.0,0.0,7,1,,0.0
4080,0.09445657425783135,-0.02698399381728159,0.0,0.0,0.16316,1e-15,1e-06,1200.0,0.0,8,2,,0.0
4081,0.047681942871946395,0.01611796895038643,0.0,0.0,0.1632,1e-15,1e-06,1200.0,0.0,9,1,,0.0
4082,0.0828615090362318,-0.03552213559659881,0.0,0.0,0.16324000000000002,1e-15,1e-06,1200.0,0.0,1,2,,0.0
4083,0.06970560644134931,0.04039539011451647,0.0,0.0,0.16328,1e-15,1e-06,1200.0,0.0,2,1,,0.0
4084,0.08485634099625955,0.030827781113615477,0.0,0.0,0.16332000000000002,1e-15,1e-06,1200.0,0.0,5,2,,0.0
4085,0.008575836649582185,0.011018286522698885,0.0,0.0,0.16336,1e-15,1e-06,1200.0,0.0,6,1,,0.0
4086,0.08641053202131481,-0.032513094341322386,0.0,0.0,0.16340000000000002,1e-15,1e-06,1200.0,0.0,7,2,,0.0
4087,0.07600105557715896,0.050195372834242726,0.0,0.0,0.16344,1e-15,1e-06,1200.0,0.0,8,1,,0.0
4088,0.09987955315279805,-0.03315263119529429,0.0,0.0,0.16348000000000001,1e-15,1e-06,1200.0,0.0,9,2,,0.0
4089,0.10121689068816417,-0.032612558749248746,0.0,0.0,0.16352000000000003,1e-15,1e-06,1200.0,0.0,1,1,,0.0
4090,0.08125278285799296,-0.01566628653253149,0.0,0.0,0.16356,1e-15,1e-06,1200.0,0.0,2,2,,0.0
4091,0.06952239214221713,-0.030431919909677824,0.0,0.0,0.16360000000000002,1e-15,1e-06,1200.0,0.0,5,1,,0.0
4092,0.08830037482029683,0.0051108135852319615,0.0,0.0,0.16364,1e-15,1e-06,1200.0,0.0,6,2,,0.0
4093,0.07556816863523558,-0.00382934367593712,0.0,0.0,0.16368000000000002,1e-15,1e-06,1200.0,0.0,7,1,,0.0
4094,0.07006041220471892,-0.027444581364498524,0.0,0.0,0.16372,1e-15,1e-06,1200.0,0.0,8,2,,0.0
4095,0.05818043192321463,0.058578339457763785,0.0,0.0,0.16376000000000002,1e-15,1e-06,1200.0,0.0,9,1,,0.0
4096,0.020276811006864764,0.022262655515380536,0.0,0.0,0.1638,1e-15,1e-06,1200.0,0.0,1,2,,0.0
4097,0.09517530805612402,0.03385488543365901,0.0,0.0,0.16384,1e-15,1e-06,1200.0,0.0,2,1,,0.0
4098,0.09304401699446334,-0.019906400891096857,0.0,0.0,0.16388000000000003,1e-15,1e-06,1200.0,0.0,5,2,,0.0
4099,0.058342214459594796,0.023780016638217133,0.0,0.0,0.16392,1e-15,1e-06,1200.0,0.0,6,1,,0.0
4100,0.07776105005098245,0.03656651137032306,0.0,0.0,0.16396000000000002,1e-15,1e-06,1200.0,0.0,7,2,,0.0
4101,0.05609174286650122,0.011959727171673184,0.0,0.0,0.164,1e-15,1e-06,1200.0,0.0,8,1,,0.0
4102,0.07304856006373583,0.028491481073631655,0.0,0.0,0.16404000000000002,1e-15,1e-06,1200.0,0.0,9,2,,0.0
